"gid","node_id","node_type","node_name","turn_p","updatedate","remark","hist_type","histremark","geom"
1979,"3020040800","101",월봉고등학교,"0","20230519",,,,MULTIPOINT ((209903.6640999997 467253.27109999955))
1980,"3020041000","104",우신1교서측,"0","20230519",,,,MULTIPOINT ((209923.02419999987 480811.04580000043))
1981,"3020042600","103",속성변화점,"0","20230519",,,,MULTIPOINT ((210011.7326999996 468687.52050000057))
1982,"3020043600","104",백석동729-3,"1","20230519",,,,MULTIPOINT ((210074.83690000046 469686.7371999994))
1983,"3020046400","101",코리아영양탕,"0","20230519",,,,MULTIPOINT ((210213.66339999996 465667.6610000003))
1984,"3020050100","101",경신사,"0","20230519",,,,MULTIPOINT ((210320.25820000004 465716.2011999991))
1985,"3020053800","101",월봉청솔2차아파트203동,"0","20230519",,,,MULTIPOINT ((210421.30179999955 466027.4561999999))
1986,"3020054200","101",협동오토밋션,"0","20230519",,,,MULTIPOINT ((210443.07409999985 465697.56200000085))
1987,"3020055700","101",차암감리교회,"0","20230519",,,,MULTIPOINT ((210483.95040000044 472249.89100000076))
1988,"3020060500","103",속성변화점,"0","20230519",,,,MULTIPOINT ((210626.6582000004 467570.3504000008))
1989,"3020063600","101",백석동901,"0","20230519",,,,MULTIPOINT ((210711.70600000024 468811.0907000005))
1990,"3020065300","101",백석주공그린빌1차,"0","20230519",,,,MULTIPOINT ((210761.69770000037 469277.2488000002))
1991,"3020067600","101",백석동1140,"0","20230519",,,,MULTIPOINT ((210804.85840000026 470475.8147))
1992,"3020070800","101",쌍용동428-2,"1","20230519",,,,MULTIPOINT ((210904.50870000012 466026.8177000005))
1993,"3020071100","106",매주교차로,"0","20230519",,,,MULTIPOINT ((210911.5499999998 478991.34559999965))
1994,"3020080200","101",쌍용동2046-2,"0","20230519",,,,MULTIPOINT ((211241.53809999954 465864.49899999984))
1995,"3020081000","101",백석동37-11,"0","20230519",,,,MULTIPOINT ((211256.46619999968 470255.6768999994))
1996,"3020082500","101",신축중,"0","20230519",,,,MULTIPOINT ((211344.23610000033 469370.8005999997))
1997,"3020083000","101",신축중,"0","20230519",,,,MULTIPOINT ((211351.03959999979 469642.5761999991))
1998,"3020083900","101",주천안물류보세장치장,"0","20230519",,,,MULTIPOINT ((211362.79789999966 469238.5513000004))
1999,"3020085500","101",주는교회,"0","20230519",,,,MULTIPOINT ((211413.7592000002 470035.76019999944))
2000,"3020087600","101",중앙판넬앞,"1","20230519",,,,MULTIPOINT ((211453.6333999997 471431.9251000006))
2001,"3020088100","101",중국특산품전시판매쎈타,"0","20230519",,,,MULTIPOINT ((211462.60219999962 467342.52669999935))
2002,"3020088200","101",쌍용삼거리,"0","20230519",,,,MULTIPOINT ((211465.0133999996 467704.31310000084))
2003,"3020088800","101",성성동177-1,"0","20230519",,,,MULTIPOINT ((211502.42320000008 471218.4826999996))
2004,"3020092700","101",성성동146,"0","20230519",,,,MULTIPOINT ((211592.00179999974 471269.4606999997))
2005,"3020094600","101",매주리231-7,"0","20230519",,,,MULTIPOINT ((211658.51240000036 478131.7309000008))
2006,"3020095900","101",성환리502,"0","20230519",,,,MULTIPOINT ((211673.17320000008 479346.3024000004))
2007,"3020099100","101",온겨레교회,"0","20230519",,,,MULTIPOINT ((211727.74820000026 471087.4955000002))
2008,"3020100200","101",광고나라,"0","20230519",,,,MULTIPOINT ((211758.02990000043 468873.2148000002))
2009,"3020102100","101",푸른천안21실천협의회,"0","20230519",,,,MULTIPOINT ((211804.37210000027 469819.9780000001))
2010,"3020103300","101",다온스토리천안센터,"0","20230519",,,,MULTIPOINT ((211833.32359999977 470413.2748000007))
2011,"3020103500","101",중부교회,"0","20230519",,,,MULTIPOINT ((211838.70889999997 470520.94209999964))
2012,"3020103600","101",IBK기업은행천안쌍용지점,"1","20230519",,,,MULTIPOINT ((211839.25229999982 467640.3089000005))
2013,"3020105300","101",도시가스정압기실,"0","20230519",,,,MULTIPOINT ((211868.0379999997 469845.08029999956))
2014,"3020105500","101",극동아파트102동,"0","20230519",,,,MULTIPOINT ((211876.7614000002 470016.91139999963))
2015,"3020106000","101",문성정육점,"0","20230519",,,,MULTIPOINT ((211892.5081000002 468722.9414000008))
2016,"3020107300","101",웨딩디아뜨,"0","20230519",,,,MULTIPOINT ((211928.6325000003 468888.4525000006))
2017,"3020107600","101",손수남황태전문점,"0","20230519",,,,MULTIPOINT ((211934.8685999997 471174.43480000086))
2018,"3020110200","101",대홍교차로,"0","20230519",,,,MULTIPOINT ((211977.5789999999 481920.00210000016))
2019,"3020110900","101",경기농산앞,"0","20230519",,,,MULTIPOINT ((211988.28500000015 482382.9265999999))
2020,"3020111300","101",주공6단지아파트308동,"0","20230519",,,,MULTIPOINT ((212006.62119999994 469308.1629000008))
2021,"3020112200","101",스타벅스천안두정점,"0","20230519",,,,MULTIPOINT ((212044.21439999994 470578.84449999966))
2022,"3020115800","101",북천안주유소앞,"1","20230519",,,,MULTIPOINT ((212108.2781999996 478355.44519999996))
2023,"3020117100","101",한울오피스텔,"0","20230519",,,,MULTIPOINT ((212128.50200000033 471079.74039999954))
2024,"3020118800","101",성월리201-1,"0","20230519",,,,MULTIPOINT ((212187.86220000032 480243.41229999997))
2025,"3020118900","101",메디칼센터,"0","20230519",,,,MULTIPOINT ((212197.9012000002 469389.3457999993))
2026,"3020119100","101",주원포유텔레콤,"0","20230519",,,,MULTIPOINT ((212201.3819000004 469035.7042999994))
2027,"3020119300","101",천안시여성회관,"0","20230519",,,,MULTIPOINT ((212205.67320000008 469819.38859999925))
2028,"3020120300","101",성성동30-1,"0","20230519",,,,MULTIPOINT ((212231.8646999998 471490.0449000001))
2029,"3020123000","101",다저스클럽,"0","20230519",,,,MULTIPOINT ((212268.25710000005 469376.40919999965))
2030,"3020123300","101",예수안교회,"0","20230519",,,,MULTIPOINT ((212273.12920000032 469945.8881999999))
2031,"3020124400","101",COT빌딩,"0","20230519",,,,MULTIPOINT ((212305.0371000003 470314.09449999966))
2032,"3020125400","101",현대자동차충남지역본부,"0","20230519",,,,MULTIPOINT ((212323.44830000028 470631.82499999925))
2033,"3020128600","101",선진유통,"0","20230519",,,,MULTIPOINT ((212392.77049999963 470970.45529999956))
2034,"3020132600","101",충청남도가정위탁지원센터,"0","20230519",,,,MULTIPOINT ((212495.99629999977 470913.6411000006))
2035,"3020136400","101",예크어린이집,"0","20230519",,,,MULTIPOINT ((212604.67349999957 470825.4904999994))
2036,"3020137300","101",화종빌딩,"0","20230519",,,,MULTIPOINT ((212632.04889999982 469306.4059999995))
2037,"3020137500","101",성정네거리,"0","20230519",,,,MULTIPOINT ((212634.63300000038 468337.28810000047))
2038,"3020140000","101",대우2차아파트202동,"0","20230519",,,,MULTIPOINT ((212706.7653000001 470600.6152999997))
2039,"3020141500","101",영임빌딩,"0","20230519",,,,MULTIPOINT ((212755.32419999968 469282.28160000034))
2040,"3020143100","101",와촌동129,"0","20230519",,,,MULTIPOINT ((212796.89209999982 467328.4112999998))
2041,"3020145100","101",유진철강,"0","20230519",,,,MULTIPOINT ((212828.70600000024 469641.38079999946))
2042,"3020148500","102",천안역2번출구,"0","20230519",,,,MULTIPOINT ((212948.02990000043 467920.76970000006))
2043,"3020149300","101",알투라커피전문점,"0","20230519",,,,MULTIPOINT ((212988.50310000032 470909.44999999925))
2044,"3020150300","101",신화공업사,"0","20230519",,,,MULTIPOINT ((213022.97329999972 469624.3248999994))
2045,"3020154600","101",두정동진1차1차,"0","20230519",,,,MULTIPOINT ((213352.27300000004 470888.66789999977))
2046,"3020156600","104",북부고가교,"0","20230519",,,,MULTIPOINT ((213472.93209999986 471154.01579999924))
2047,"3020157000","101",벨금속공업주,"0","20230519",,,,MULTIPOINT ((213505.44020000007 469572.1479000002))
2048,"3020158200","101",두정동454,"0","20230519",,,,MULTIPOINT ((213600.11589999963 469995.4260000009))
2049,"3020158700","101",교정삼거리,"1","20230519",,,,MULTIPOINT ((213666.49849999975 473155.0661999993))
2050,"3020160100","101",태왕주류상사,"0","20230519",,,,MULTIPOINT ((213845.97699999996 470933.14360000007))
2051,"3020160700","101",주해태전자천안공장,"0","20230519",,,,MULTIPOINT ((213865.80700000003 470916.1264999993))
2052,"3020167000","101",신진종합상사,"1","20230519",,,,MULTIPOINT ((216044.66089999955 471927.0714999996))
2053,"3020173000","104",천흥교,"0","20230519",,,,MULTIPOINT ((217839.29989999998 474706.04780000076))
2054,"3020173800","101",수청거리,"0","20230519",,,,MULTIPOINT ((218199.47900000028 475555.1992000006))
2055,"3020175400","106",유리474,"0","20230519",,,,MULTIPOINT ((218679.83110000007 480738.2820999995))
2056,"3020176200","101",오목리127,"1","20230519",,,,MULTIPOINT ((219049.34460000042 477474.70749999955))
2057,"3020179300","104",상장교,"0","20230519",,,,MULTIPOINT ((220570.45650000032 479566.87480000034))
2058,"3020181400","106",도림교차로,"1","20230519",,,,MULTIPOINT ((222489.00889999978 479767.6263999995))
2059,"3020181500","102",공동회관,"0","20230519",,,,MULTIPOINT ((222502.83559999987 480173.4127999991))
2060,"3020181600","106",도림교차로,"0","20230519",,,,MULTIPOINT ((222511.68670000043 479539.85950000025))
2061,"3020182000","101",산평교,"0","20230519",,,,MULTIPOINT ((223292.9126000004 479576.84410000034))
2062,"3010139201","106",남천안IC,"0","20230519",,,,MULTIPOINT ((215268.09370000008 461562.92090000026))
2063,"3020183501","102",금호엔하우징,"0","20230519",,,,MULTIPOINT ((212417.31709999964 478485.3411999997))
2064,"3010137101","101",이도희헤어,"0","20230519",,,,MULTIPOINT ((214157.6864 464421.9661999997))
2065,"3010138401","104",보경편의점,"0","20230519",,,,MULTIPOINT ((213334.43329999968 466132.7313000001))
2066,"3020185101","104",농협경제사업장,"0","20230519",,,,MULTIPOINT ((212478.48259999976 472417.25510000065))
2067,"3010139501","101",서천안IC,"0","20230519",,,,MULTIPOINT ((211981.79150000028 462625.96649999917))
2068,"3020185701","102",부대동737,"0","20230519",,,,MULTIPOINT ((213218.27950000018 471940.6838000007))
2069,"3020077100","101",아름주택삼거리,"0","20230519",,,,MULTIPOINT ((211127.42420000024 476937.77529999986))
2070,"3020077800","101",성성동202-14,"0","20230519",,,,MULTIPOINT ((211146.2893000003 471285.6654000003))
2071,"3020078000","101",선경APT삼거리,"0","20230519",,,,MULTIPOINT ((211156.40330000035 466117.4338000007))
2072,"2140314900","102",노와리448-2,"0","20230519",,,,MULTIPOINT ((208657.08880000003 484596.8319000006))
2073,"3010000700","101",보성리837,"0","20230519",,,,MULTIPOINT ((209221.19130000006 458219.8836000003))
2074,"3010005000","101",천안청수고등학교,"0","20230519",,,,MULTIPOINT ((214128.18950000033 465839.4478999991))
2075,"3010006600","101",다가동443-11,"0","20230519",,,,MULTIPOINT ((212236.17980000004 466596.59860000014))
2076,"3010007600","102",신방동433-1,"0","20230519",,,,MULTIPOINT ((211161.48029999994 464420.27779999934))
2077,"3010008000","102",대흥리481-59,"0","20230519",,,,MULTIPOINT ((220279.15000000037 458504.4004999995))
2078,"3010008100","101",대흥리481-6,"0","20230519",,,,MULTIPOINT ((220475.67509999964 458499.3217999991))
2079,"3010010100","101",대화리273-1,"0","20230519",,,,MULTIPOINT ((222566.2686999999 459612.3541000001))
2080,"3010011300","102",신계리280-1,"0","20230519",,,,MULTIPOINT ((218571.28359999973 463930.2022999991))
2081,"3010012300","102",용곡동604,"0","20230519",,,,MULTIPOINT ((212601.87320000026 465970.2011999991))
2082,"3010013700","102",가전리260-1,"0","20230519",,,,MULTIPOINT ((224935.3063000003 463806.8256000001))
2083,"3010014200","102",동리229,"0","20230519",,,,MULTIPOINT ((221293.8331000004 465757.2726000007))
2084,"3010016000","101",안서동226-30,"0","20230519",,,,MULTIPOINT ((215858.13389999978 470201.4522999991))
2085,"3010016500","102",신부동211-9,"0","20230519",,,,MULTIPOINT ((214626.14169999957 470141.91029999964))
2086,"3010017200","102",신부동836,"0","20230519",,,,MULTIPOINT ((213930.57320000045 469336.2653000001))
2087,"3010020400","104",청운교,"0","20230519",,,,MULTIPOINT ((203437.41779999994 452842.11920000054))
2088,"3010020700","104",광덕교,"0","20230519",,,,MULTIPOINT ((204180.6849999996 452664.09160000086))
2089,"3010020800","103",속성변화점,"0","20230519",,,,MULTIPOINT ((204187.3239000002 451875.02439999953))
2090,"3010023200","101",용정리853-24,"0","20230519",,,,MULTIPOINT ((208487.61220000032 459378.6464000009))
2091,"3010023300","101",용정리854-5,"0","20230519",,,,MULTIPOINT ((208549.81670000032 459530.8482000008))
2092,"3010026000","101",보성리837,"0","20230519",,,,MULTIPOINT ((209268.2028000001 458438.8869000003))
2093,"3010027300","101",매당교차로,"0","20230519",,,,MULTIPOINT ((209848.7620000001 456413.25090000033))
2094,"3010027500","101",옛날손순두부,"0","20230519",,,,MULTIPOINT ((209944.23359999992 460806.93850000016))
2095,"3010028200","101",동방로1,"1","20230519",,,,MULTIPOINT ((210121.7115000002 464835.1663000006))
2096,"3010028500","104",차령터널,"0","20230519",,,,MULTIPOINT ((210232.68049999978 452347.5119000003))
2097,"3010028700","104",신방지하차도서측,"0","20230519",,,,MULTIPOINT ((210302.51620000042 465175.81719999947))
2098,"3010030700","102",신방지하차도,"0","20230519",,,,MULTIPOINT ((210693.71040000021 465349.1546))
2099,"3010032600","103",속성변화점,"0","20230519",,,,MULTIPOINT ((211049.0214999998 459706.91220000014))
2100,"3010034600","101",오병이어교회,"0","20230519",,,,MULTIPOINT ((211326.2466000002 463739.0206000004))
2101,"3010036600","106",보성리142-1,"0","20230519",,,,MULTIPOINT ((211499.7648 459431.53500000015))
2102,"3010037300","101",성지새말1단지아파트104동,"1","20230519",,,,MULTIPOINT ((211539.50229999982 466110.9486999996))
2103,"3010038700","101",청담주유소,"0","20230519",,,,MULTIPOINT ((211649.66640000045 468324.27690000087))
2104,"3010041300","101",천안초대교회,"0","20230519",,,,MULTIPOINT ((211773.03619999997 468167.26600000076))
2105,"3010043200","101",봉명청솔아파트303동,"0","20230519",,,,MULTIPOINT ((211826.44450000022 468154.2310000006))
2106,"3010044000","101",NH농협은행신방동지점,"0","20230519",,,,MULTIPOINT ((211850.25100000016 463968.3370999992))
2107,"3010046700","101",다우리숲키즈어린이집,"0","20230519",,,,MULTIPOINT ((211957.03309999965 463450.7937000003))
2108,"3010053800","104",남부대교,"0","20230519",,,,MULTIPOINT ((212427.06329999957 465073.31540000066))
2109,"3010059000","101",가송교,"0","20230519",,,,MULTIPOINT ((212818.10979999974 459612.06980000064))
2110,"3010059200","101",남부타이어마트,"0","20230519",,,,MULTIPOINT ((212825.91860000044 464943.5198999997))
2111,"3010059900","101",용곡스포츠센터,"0","20230519",,,,MULTIPOINT ((212863.2642000001 465794.7683000006))
2112,"3010061200","101",나리맨션1동,"0","20230519",,,,MULTIPOINT ((213045.8552000001 466650.5798000004))
2113,"3010061700","103",속성변화점,"0","20230519",,,,MULTIPOINT ((213093.8331000004 465663.8364000004))
2114,"3010062700","101",서울꽃화원,"0","20230519",,,,MULTIPOINT ((213260.9327999996 468061.7821999993))
2115,"3010063000","101",포토베이스,"0","20230519",,,,MULTIPOINT ((213319.29470000044 468287.46990000084))
2116,"3010063100","101",남산사거리,"0","20230519",,,,MULTIPOINT ((213323.89209999982 466865.375))
2117,"3010065200","103",속성변화점,"0","20230519",,,,MULTIPOINT ((213486.56929999962 466450.6995000001))
2118,"3010066400","101",신부동424-15,"0","20230519",,,,MULTIPOINT ((213585.7955 469255.73220000044))
2119,"3010068100","101",유림학원,"0","20230519",,,,MULTIPOINT ((213652.6316999998 468408.93569999933))
2120,"3010069500","104",남부교,"0","20230519",,,,MULTIPOINT ((213695.59669999965 466631.6024999991))
2121,"3010071300","101",남부오거리,"0","20230519",,,,MULTIPOINT ((213797.19620000012 466608.0621000007))
2122,"3010076100","103",속성변화점,"0","20230519",,,,MULTIPOINT ((214122.94600000046 468309.64020000026))
2123,"3010081000","101",가온누리빌,"0","20230519",,,,MULTIPOINT ((214278.73209999967 464907.1166999992))
2124,"3010082400","101",파리제과,"0","20230519",,,,MULTIPOINT ((214350.69130000006 468630.9009000007))
2125,"3010083000","104",원동교,"0","20230519",,,,MULTIPOINT ((214376.05810000002 467534.88189999945))
2126,"3010083400","101",로뎀퍼니처,"0","20230519",,,,MULTIPOINT ((214415.23120000027 465163.5850000009))
2127,"3010086200","101",항공해운,"0","20230519",,,,MULTIPOINT ((214566.71860000025 468974.4933000002))
2128,"3010087500","101",풍년떡집,"0","20230519",,,,MULTIPOINT ((214666.49760000035 468631.2670000009))
